Foot MoveType type enum move-type
-24 11 -16 20 18 add
-24 11 -15 8 18 add
-24 11 -15 9 16 add
-24 11 -15 10 15 add
-24 11 -15 11 15 add
-24 11 -15 12 14 add
-24 11 -15 13 16 add
-24 11 -15 14 17 add
-24 11 -15 15 18 add
-24 11 -15 16 18 add
-24 11 -14 22 22 add
-24 11 -14 23 23 add
-24 11 -14 24 24 add
-24 11 -13 20 21 add
-24 11 -13 21 22 add
-24 11 -13 23 25 add
-24 11 -13 24 26 add
-24 11 -13 26 27 add
-24 11 -12 21 24 add
-24 11 -12 22 25 add
-24 11 -12 23 27 add
-24 11 -13 25 25 add
-24 11 -14 26 25 add
-24 11 -21 26 19 add
-24 11 -21 23 16 add
-24 12 -24 8 6 add
-24 12 -24 14 3 add
-24 12 -24 16 5 add
-24 12 -24 9 5 add
-24 12 -24 15 4 add
-24 12 -22 11 3 add
-24 12 -22 12 2 add
-24 12 -21 9 7 add
-24 12 -21 10 6 add
-24 12 -21 12 3 add
-24 12 -20 9 8 add
-24 12 -20 10 7 add
-24 12 -20 12 4 add
-24 12 -19 9 9 add
-24 12 -19 10 8 add
-24 12 -19 11 6 add
-24 12 -19 12 5 add
-24 12 -23 8 5 add
-24 12 -23 9 4 add
-24 12 -23 10 3 add
-24 12 -23 11 2 add
-24 12 -23 12 1 add
-24 12 -23 13 2 add
-24 12 -23 14 3 add
-24 12 -23 15 4 add
-24 12 -23 16 5 add
-24 12 -22 13 3 add
-24 12 -22 14 4 add
-24 12 -22 15 5 add
-24 12 -21 13 4 add
-24 12 -21 14 5 add
-24 12 -21 15 6 add
-24 12 -20 13 5 add
-24 12 -20 14 6 add
-24 12 -20 15 7 add
-24 12 -20 23 16 add
-24 12 -20 24 17 add
-24 12 -20 25 18 add
-24 12 -20 26 19 add
-24 12 -19 26 20 add
-24 12 -18 26 20 add
-24 12 -17 26 21 add
-24 12 -16 26 22 add
-24 12 -15 17 15 add
-24 12 -15 26 23 add
-24 12 -14 17 16 add
-24 12 -14 18 16 add
-24 12 -24 12 0 add
-24 12 -24 13 2 add
-24 12 -24 17 7 add
-24 12 -24 18 9 add
-24 12 -24 19 11 add
-24 12 -24 23 15 add
-24 12 -23 17 7 add
-24 12 -23 25 16 add
-24 12 -23 26 18 add
-24 12 -22 8 7 add
-24 12 -22 9 6 add
-24 12 -22 10 5 add
-24 12 -22 16 7 add
-24 12 -22 17 9 add
-24 12 -21 11 5 add
-24 12 -21 22 14 add
-24 12 -20 11 6 add
-24 12 -20 22 15 add
-24 12 -19 8 10 add
-24 12 -19 13 7 add
-24 12 -19 14 8 add
-24 12 -19 15 9 add
-24 12 -19 25 19 add
-24 12 -18 8 12 add
-24 12 -18 9 10 add
-24 12 -18 10 9 add
-24 12 -18 11 8 add
-24 12 -18 12 7 add
-24 12 -18 13 9 add
-24 12 -18 14 10 add
-24 12 -18 15 11 add
-24 12 -18 16 11 add
-24 12 -17 8 14 add
-24 12 -17 9 12 add
-24 12 -17 10 11 add
-24 12 -17 11 10 add
-24 12 -17 12 9 add
-24 12 -17 13 11 add
-24 12 -17 14 12 add
-24 12 -17 15 13 add
-24 12 -17 16 13 add
-24 12 -16 8 16 add
-24 12 -16 9 14 add
-24 12 -16 10 13 add
-24 12 -16 11 12 add
-24 12 -16 12 11 add
-24 12 -16 13 13 add
-24 12 -16 14 14 add
-24 12 -16 15 15 add
-24 12 -16 16 15 add
-24 12 -16 17 14 add
-24 12 -16 20 17 add
-24 12 -15 8 18 add
-24 12 -15 9 16 add
-24 12 -15 10 15 add
-24 12 -15 11 14 add
-24 12 -15 12 13 add
-24 12 -15 13 15 add
-24 12 -15 14 16 add
-24 12 -15 15 17 add
-24 12 -15 16 17 add
-24 12 -14 22 21 add
-24 12 -14 23 22 add
-24 12 -14 24 23 add
-24 12 -13 20 20 add
-24 12 -13 21 21 add
-24 12 -13 23 24 add
-24 12 -13 24 25 add
-24 12 -13 26 26 add
-24 12 -12 21 23 add
-24 12 -12 22 24 add
-24 12 -12 23 26 add
-24 12 -13 25 24 add
-24 12 -14 26 24 add
-24 12 -21 26 18 add
-24 12 -21 23 15 add
-24 24 -24 20 6 add
-24 24 -24 21 5 add
-24 24 -24 22 3 add
-24 24 -23 18 7 add
-24 24 -23 19 6 add
-24 24 -23 20 5 add
-24 24 -23 21 4 add
-24 24 -23 22 3 add
-24 24 -23 23 2 add
-24 24 -23 24 1 add
-24 24 -22 18 8 add
-24 24 -22 19 7 add
-24 24 -22 20 6 add
-24 24 -22 21 5 add
-24 24 -22 22 4 add
-24 24 -22 23 3 add
-24 24 -22 24 2 add
-24 24 -22 25 3 add
-24 24 -22 26 4 add
-24 24 -21 17 10 add
-24 24 -21 18 9 add
-24 24 -21 19 8 add
-24 24 -21 20 7 add
-24 24 -21 21 6 add
-24 24 -21 24 3 add
-24 24 -21 25 4 add
-24 24 -20 16 12 add
-24 24 -20 17 11 add
-24 24 -20 18 10 add
-24 24 -20 19 9 add
-24 24 -20 20 8 add
-24 24 -20 21 7 add
-24 24 -19 16 13 add
-24 24 -19 17 12 add
-24 24 -19 18 11 add
-24 24 -19 19 10 add
-24 24 -19 20 9 add
-24 24 -19 21 8 add
-24 24 -19 22 9 add
-24 24 -19 23 10 add
-24 24 -19 24 5 add
-24 24 -18 17 13 add
-24 24 -18 18 12 add
-24 24 -18 19 11 add
-24 24 -18 20 10 add
-24 24 -18 21 9 add
-24 24 -18 22 8 add
-24 24 -18 23 7 add
-24 24 -18 24 6 add
-24 24 -18 25 7 add
-24 24 -17 17 14 add
-24 24 -17 18 13 add
-24 24 -17 19 12 add
-24 24 -17 20 11 add
-24 24 -17 21 10 add
-24 24 -17 22 9 add
-24 24 -17 23 8 add
-24 24 -17 24 7 add
-24 24 -17 25 8 add
-24 24 -16 18 14 add
-24 24 -16 19 13 add
-24 24 -16 21 11 add
-24 24 -16 22 10 add
-24 24 -16 23 9 add
-24 24 -16 24 8 add
-24 24 -16 25 9 add
-24 24 -15 18 15 add
-24 24 -15 19 14 add
-24 24 -15 20 13 add
-24 24 -15 21 12 add
-24 24 -15 22 11 add
-24 24 -15 23 10 add
-24 24 -15 24 9 add
-24 24 -15 25 10 add
-24 24 -14 19 15 add
-24 24 -14 20 14 add
-24 24 -14 21 13 add
-24 24 -14 25 11 add
-24 24 -13 22 14 add
-24 24 -23 16 10 add
-24 24 -22 13 14 add
-24 24 -22 14 13 add
-24 24 -22 15 12 add
-24 24 -21 13 15 add
-24 24 -21 14 13 add
-24 24 -21 15 12 add
-24 24 -20 13 15 add
-24 24 -20 14 14 add
-24 24 -20 15 13 add
-24 24 -20 23 5 add
-24 24 -20 24 4 add
-24 24 -20 25 5 add
-24 24 -20 26 6 add
-24 24 -19 26 7 add
-24 24 -18 26 8 add
-24 24 -17 26 9 add
-24 24 -16 26 10 add
-24 24 -15 17 16 add
-24 24 -15 26 11 add
-24 24 -14 17 17 add
-24 24 -14 18 16 add
-24 24 -24 24 0 add
-24 24 -24 13 15 add
-24 24 -24 17 11 add
-24 24 -24 18 9 add
-24 24 -24 19 7 add
-24 24 -24 23 2 add
-24 24 -23 17 9 add
-24 24 -23 25 3 add
-24 24 -23 26 5 add
-24 24 -22 8 20 add
-24 24 -22 9 19 add
-24 24 -22 10 18 add
-24 24 -22 16 12 add
-24 24 -22 17 10 add
-24 24 -21 11 17 add
-24 24 -21 22 6 add
-24 24 -20 11 18 add
-24 24 -20 22 7 add
-24 24 -19 8 22 add
-24 24 -19 13 17 add
-24 24 -19 14 16 add
-24 24 -19 15 15 add
-24 24 -19 25 7 add
-24 24 -18 8 24 add
-24 24 -18 9 22 add
-24 24 -18 10 21 add
-24 24 -18 11 20 add
-24 24 -18 12 19 add
-24 24 -18 13 19 add
-24 24 -18 14 18 add
-24 24 -18 15 17 add
-24 24 -18 16 15 add
-24 24 -17 8 26 add
-24 24 -17 9 24 add
-24 24 -17 10 23 add
-24 24 -17 11 22 add
-24 24 -17 12 21 add
-24 24 -17 13 21 add
-24 24 -17 14 20 add
-24 24 -17 15 18 add
-24 24 -17 16 16 add
-24 24 -16 8 28 add
-24 24 -16 9 26 add
-24 24 -16 10 25 add
-24 24 -16 11 24 add
-24 24 -16 12 23 add
-24 24 -16 13 23 add
-24 24 -16 14 22 add
-24 24 -16 15 20 add
-24 24 -16 16 18 add
-24 24 -16 17 16 add
-24 24 -16 20 13 add
-24 24 -15 8 30 add
-24 24 -15 9 28 add
-24 24 -15 10 27 add
-24 24 -15 11 26 add
-24 24 -15 12 25 add
-24 24 -15 13 25 add
-24 24 -15 14 24 add
-24 24 -15 15 20 add
-24 24 -15 16 18 add
-24 24 -14 22 13 add
-24 24 -14 23 12 add
-24 24 -14 24 11 add
-24 24 -13 20 16 add
-24 24 -13 21 15 add
-24 24 -13 23 14 add
-24 24 -13 24 13 add
-24 24 -13 26 14 add
-24 24 -12 21 17 add
-24 24 -12 22 16 add
-24 24 -12 23 16 add
-24 24 -13 25 12 add
-24 24 -14 26 12 add
-24 24 -21 26 5 add
-24 24 -21 23 4 add
-24 25 -23 24 3 add
-24 25 -22 18 10 add
-24 25 -22 19 9 add
-24 25 -22 20 8 add
-24 25 -22 21 7 add
-24 25 -22 22 6 add
-24 25 -22 23 5 add
-24 25 -22 24 4 add
-24 25 -22 25 3 add
-24 25 -22 26 4 add
-24 25 -21 17 12 add
-24 25 -21 18 11 add
-24 25 -21 19 10 add
-24 25 -21 20 9 add
-24 25 -21 21 8 add
-24 25 -21 24 5 add
-24 25 -21 25 4 add
-24 25 -20 16 14 add
-24 25 -20 17 13 add
-24 25 -20 18 12 add
-24 25 -20 19 11 add
-24 25 -20 20 10 add
-24 25 -20 21 9 add
-24 25 -19 16 15 add
-24 25 -19 17 14 add
-24 25 -19 18 13 add
-24 25 -19 19 12 add
-24 25 -19 20 11 add
-24 25 -19 21 10 add
-24 25 -19 22 11 add
-24 25 -19 23 12 add
-24 25 -19 24 7 add
-24 25 -18 17 15 add
-24 25 -18 18 14 add
-24 25 -18 19 13 add
-24 25 -18 20 12 add
-24 25 -18 21 11 add
-24 25 -18 22 10 add
-24 25 -18 23 9 add
-24 25 -18 24 8 add
-24 25 -18 25 9 add
-24 25 -17 17 16 add
-24 25 -17 18 15 add
-24 25 -17 19 14 add
-24 25 -17 20 13 add
-24 25 -17 21 12 add
-24 25 -17 22 11 add
-24 25 -17 23 10 add
-24 25 -17 24 9 add
-24 25 -17 25 10 add
-24 25 -16 18 16 add
-24 25 -16 19 15 add
-24 25 -16 21 13 add
-24 25 -16 22 12 add
-24 25 -16 23 11 add
-24 25 -16 24 10 add
-24 25 -16 25 11 add
-24 25 -15 18 17 add
-24 25 -15 19 16 add
-24 25 -15 20 15 add
-24 25 -15 21 14 add
-24 25 -15 22 13 add
-24 25 -15 23 12 add
-24 25 -15 24 11 add
-24 25 -15 25 12 add
-24 25 -14 19 17 add
-24 25 -14 20 16 add
-24 25 -14 21 15 add
-24 25 -14 25 13 add
-24 25 -13 22 16 add
-24 25 -23 16 12 add
-24 25 -22 13 16 add
-24 25 -22 14 15 add
-24 25 -22 15 14 add
-24 25 -21 13 17 add
-24 25 -21 14 15 add
-24 25 -21 15 14 add
-24 25 -20 13 17 add
-24 25 -20 14 16 add
-24 25 -20 15 15 add
-24 25 -20 23 7 add
-24 25 -20 24 6 add
-24 25 -20 25 5 add
-24 25 -20 26 6 add
-24 25 -19 26 7 add
-24 25 -18 26 8 add
-24 25 -17 26 9 add
-24 25 -16 26 10 add
-24 25 -15 17 18 add
-24 25 -15 26 11 add
-24 25 -14 17 19 add
-24 25 -14 18 18 add
-24 25 -24 25 0 add
-24 25 -24 13 17 add
-24 25 -24 17 13 add
-24 25 -24 18 11 add
-24 25 -24 19 10 add
-24 25 -24 23 6 add
-24 25 -23 17 11 add
-24 25 -23 25 2 add
-24 25 -23 26 4 add
-24 25 -22 8 22 add
-24 25 -22 9 21 add
-24 25 -22 10 20 add
-24 25 -22 16 14 add
-24 25 -22 17 12 add
-24 25 -21 11 19 add
-24 25 -21 22 8 add
-24 25 -20 11 20 add
-24 25 -20 22 9 add
-24 25 -19 8 24 add
-24 25 -19 13 19 add
-24 25 -19 14 18 add
-24 25 -19 15 17 add
-24 25 -19 25 7 add
-24 25 -18 8 26 add
-24 25 -18 9 24 add
-24 25 -18 10 23 add
-24 25 -18 11 22 add
-24 25 -18 12 21 add
-24 25 -18 13 21 add
-24 25 -18 14 20 add
-24 25 -18 15 19 add
-24 25 -18 16 17 add
-24 25 -17 8 28 add
-24 25 -17 9 26 add
-24 25 -17 10 25 add
-24 25 -17 11 24 add
-24 25 -17 12 23 add
-24 25 -17 13 23 add
-24 25 -17 14 22 add
-24 25 -17 15 20 add
-24 25 -17 16 18 add
-24 25 -16 8 30 add
-24 25 -16 9 28 add
-24 25 -16 10 27 add
-24 25 -16 11 26 add
-24 25 -16 12 25 add
-24 25 -16 13 25 add
-24 25 -16 14 24 add
-24 25 -16 15 22 add
-24 25 -16 16 20 add
-24 25 -16 17 18 add
-24 25 -16 20 15 add
-24 25 -15 8 32 add
-24 25 -15 9 30 add
-24 25 -15 10 29 add
-24 25 -15 11 28 add
-24 25 -15 12 27 add
-24 25 -15 13 27 add
-24 25 -15 14 26 add
-24 25 -15 15 22 add
-24 25 -15 16 20 add
-24 25 -14 22 15 add
-24 25 -14 23 14 add
-24 25 -14 24 13 add
-24 25 -13 20 18 add
-24 25 -13 21 17 add
-24 25 -13 23 16 add
-24 25 -13 24 15 add
-24 25 -13 26 14 add
-24 25 -12 21 19 add
-24 25 -12 22 18 add
-24 25 -12 23 18 add
-24 25 -13 25 13 add
-24 25 -14 26 12 add
-24 25 -21 26 5 add
-24 25 -21 23 6 add
-24 26 -22 26 3 add
-24 26 -21 17 13 add
-24 26 -21 18 12 add
-24 26 -21 19 11 add
-24 26 -21 20 10 add
-24 26 -21 21 9 add
-24 26 -21 24 6 add
-24 26 -21 25 5 add
-24 26 -20 16 15 add
-24 26 -20 17 14 add
-24 26 -20 18 13 add
-24 26 -20 19 12 add
-24 26 -20 20 11 add
-24 26 -20 21 10 add
-24 26 -19 16 16 add
-24 26 -19 17 15 add
-24 26 -19 18 14 add
-24 26 -19 19 13 add
-24 26 -19 20 12 add
-24 26 -19 21 11 add
-24 26 -19 22 12 add
-24 26 -19 23 13 add
-24 26 -19 24 8 add
-24 26 -18 17 16 add
-24 26 -18 18 15 add
-24 26 -18 19 14 add
-24 26 -18 20 13 add
-24 26 -18 21 12 add
-24 26 -18 22 11 add
-24 26 -18 23 10 add
-24 26 -18 24 9 add
-24 26 -18 25 10 add
-24 26 -17 17 17 add
-24 26 -17 18 16 add
-24 26 -17 19 15 add
-24 26 -17 20 14 add
-24 26 -17 21 13 add
-24 26 -17 22 12 add
-24 26 -17 23 11 add
-24 26 -17 24 10 add
-24 26 -17 25 11 add
-24 26 -16 18 17 add
-24 26 -16 19 16 add
-24 26 -16 21 14 add
-24 26 -16 22 13 add
-24 26 -16 23 12 add
-24 26 -16 24 11 add
-24 26 -16 25 12 add
-24 26 -15 18 18 add
-24 26 -15 19 17 add
-24 26 -15 20 16 add
-24 26 -15 21 15 add
-24 26 -15 22 14 add
-24 26 -15 23 13 add
-24 26 -15 24 12 add
-24 26 -15 25 13 add
-24 26 -14 19 18 add
-24 26 -14 20 17 add
-24 26 -14 21 16 add
-24 26 -14 25 14 add
-24 26 -13 22 17 add
-24 26 -23 16 15 add
-24 26 -22 13 19 add
-24 26 -22 14 18 add
-24 26 -22 15 16 add
-24 26 -21 13 19 add
-24 26 -21 14 16 add
-24 26 -21 15 15 add
-24 26 -20 13 18 add
-24 26 -20 14 17 add
-24 26 -20 15 16 add
-24 26 -20 23 8 add
-24 26 -20 24 7 add
-24 26 -20 25 6 add
-24 26 -20 26 5 add
-24 26 -19 26 6 add
-24 26 -18 26 7 add
-24 26 -17 26 8 add
-24 26 -16 26 9 add
-24 26 -15 17 19 add
-24 26 -15 26 10 add
-24 26 -14 17 20 add
-24 26 -14 18 19 add
-24 26 -24 26 0 add
-24 26 -24 13 20 add
-24 26 -24 17 16 add
-24 26 -24 18 14 add
-24 26 -24 19 13 add
-24 26 -24 23 9 add
-24 26 -23 17 14 add
-24 26 -23 25 4 add
-24 26 -23 26 2 add
-24 26 -22 8 25 add
-24 26 -22 9 24 add
-24 26 -22 10 22 add
-24 26 -22 16 15 add
-24 26 -22 17 13 add
-24 26 -21 11 20 add
-24 26 -21 22 9 add
-24 26 -20 11 21 add
-24 26 -20 22 10 add
-24 26 -19 8 25 add
-24 26 -19 13 20 add
-24 26 -19 14 19 add
-24 26 -19 15 18 add
-24 26 -19 25 8 add
-24 26 -18 8 27 add
-24 26 -18 9 25 add
-24 26 -18 10 24 add
-24 26 -18 11 23 add
-24 26 -18 12 22 add
-24 26 -18 13 22 add
-24 26 -18 14 21 add
-24 26 -18 15 20 add
-24 26 -18 16 18 add
-24 26 -17 8 29 add
-24 26 -17 9 27 add
-24 26 -17 10 26 add
-24 26 -17 11 25 add
-24 26 -17 12 24 add
-24 26 -17 13 24 add
-24 26 -17 14 23 add
-24 26 -17 15 21 add
-24 26 -17 16 19 add
-24 26 -16 8 31 add
-24 26 -16 9 29 add
-24 26 -16 10 28 add
-24 26 -16 11 27 add
-24 26 -16 12 26 add
-24 26 -16 13 26 add
-24 26 -16 14 25 add
-24 26 -16 15 23 add
-24 26 -16 16 21 add
-24 26 -16 17 19 add
-24 26 -16 20 16 add
-24 26 -15 8 33 add
-24 26 -15 9 31 add
-24 26 -15 10 30 add
-24 26 -15 11 29 add
-24 26 -15 12 28 add
-24 26 -15 13 28 add
-24 26 -15 14 27 add
-24 26 -15 15 23 add
-24 26 -15 16 21 add
-24 26 -14 22 16 add
-24 26 -14 23 15 add
-24 26 -14 24 14 add
-24 26 -13 20 19 add
-24 26 -13 21 18 add
-24 26 -13 23 17 add
-24 26 -13 24 15 add
-24 26 -13 26 13 add
-24 26 -12 21 20 add
-24 26 -12 22 19 add
-24 26 -12 23 19 add
-24 26 -13 25 13 add
-24 26 -14 26 11 add
-24 26 -21 26 4 add
-24 26 -21 23 7 add
-21 8 -21 9 1 add
-21 8 -21 10 2 add
-21 8 -21 12 5 add
-21 8 -20 9 2 add
-21 8 -20 10 3 add
-21 8 -20 12 6 add
-21 8 -19 9 3 add
-21 8 -19 10 4 add
-21 8 -19 11 5 add
-21 8 -19 12 6 add
-21 8 -23 8 3 add
-21 8 -23 9 4 add
-21 8 -23 10 5 add
-21 8 -23 11 6 add
-21 8 -23 12 7 add
-21 8 -23 13 8 add
-21 8 -23 14 9 add
-21 8 -23 15 10 add
-21 8 -23 16 11 add
-21 8 -22 13 7 add
-21 8 -22 14 8 add
-21 8 -22 15 9 add
-21 8 -21 13 6 add
-21 8 -21 14 7 add
-21 8 -21 15 8 add
-21 8 -20 13 7 add
-21 8 -20 14 8 add
-21 8 -20 15 9 add
-21 8 -20 23 18 add
-21 8 -20 24 19 add
-21 8 -20 25 20 add
-21 8 -20 26 21 add
-21 8 -19 26 22 add
-21 8 -18 26 22 add
-21 8 -17 26 23 add
-21 8 -16 26 24 add
-21 8 -15 17 17 add
-21 8 -15 26 25 add
-21 8 -14 17 18 add
-21 8 -14 18 18 add
-21 8 -21 8 0 add
-21 8 -24 13 10 add
-21 8 -24 17 14 add
-21 8 -24 18 15 add
-21 8 -24 19 16 add
-21 8 -24 23 20 add
-21 8 -23 17 13 add
-21 8 -23 25 21 add
-21 8 -23 26 22 add
-21 8 -22 8 2 add
-21 8 -22 9 3 add
-21 8 -22 10 4 add
-21 8 -22 16 11 add
-21 8 -22 17 12 add
-21 8 -21 11 4 add
-21 8 -21 22 16 add
-21 8 -20 11 5 add
-21 8 -20 22 17 add
-21 8 -19 8 5 add
-21 8 -19 13 8 add
-21 8 -19 14 10 add
-21 8 -19 15 11 add
-21 8 -19 25 21 add
-21 8 -18 8 7 add
-21 8 -18 9 5 add
-21 8 -18 10 6 add
-21 8 -18 11 7 add
-21 8 -18 12 8 add
-21 8 -18 13 10 add
-21 8 -18 14 12 add
-21 8 -18 15 13 add
-21 8 -18 16 13 add
-21 8 -17 8 9 add
-21 8 -17 9 7 add
-21 8 -17 10 8 add
-21 8 -17 11 9 add
-21 8 -17 12 10 add
-21 8 -17 13 12 add
-21 8 -17 14 14 add
-21 8 -17 15 15 add
-21 8 -17 16 15 add
-21 8 -16 8 11 add
-21 8 -16 9 9 add
-21 8 -16 10 10 add
-21 8 -16 11 11 add
-21 8 -16 12 12 add
-21 8 -16 13 14 add
-21 8 -16 14 16 add
-21 8 -16 15 17 add
-21 8 -16 16 17 add
-21 8 -16 17 16 add
-21 8 -16 20 19 add
-21 8 -15 8 13 add
-21 8 -15 9 11 add
-21 8 -15 10 12 add
-21 8 -15 11 13 add
-21 8 -15 12 14 add
-21 8 -15 13 16 add
-21 8 -15 14 18 add
-21 8 -15 15 19 add
-21 8 -15 16 19 add
-21 8 -14 22 23 add
-21 8 -14 23 24 add
-21 8 -14 24 25 add
-21 8 -13 20 22 add
-21 8 -13 21 23 add
-21 8 -13 23 26 add
-21 8 -13 24 27 add
-21 8 -13 26 28 add
-21 8 -12 21 25 add
-21 8 -12 22 26 add
-21 8 -12 23 28 add
-21 8 -13 25 26 add
-21 8 -14 26 26 add
-21 8 -21 26 21 add
-21 8 -21 23 17 add
-20 8 -21 9 2 add
-20 8 -21 10 3 add
-20 8 -21 12 6 add
-20 8 -20 9 1 add
-20 8 -20 10 2 add
-20 8 -20 12 5 add
-20 8 -19 9 2 add
-20 8 -19 10 3 add
-20 8 -19 11 4 add
-20 8 -19 12 5 add
-20 8 -23 9 5 add
-20 8 -23 10 6 add
-20 8 -23 11 7 add
-20 8 -23 12 8 add
-20 8 -23 13 9 add
-20 8 -23 14 10 add
-20 8 -23 15 11 add
-20 8 -23 16 12 add
-20 8 -22 13 8 add
-20 8 -22 14 9 add
-20 8 -22 15 10 add
-20 8 -21 13 7 add
-20 8 -21 14 8 add
-20 8 -21 15 9 add
-20 8 -20 13 6 add
-20 8 -20 14 7 add
-20 8 -20 15 8 add
-20 8 -20 23 17 add
-20 8 -20 24 18 add
-20 8 -20 25 19 add
-20 8 -20 26 20 add
-20 8 -19 26 21 add
-20 8 -18 26 21 add
-20 8 -17 26 22 add
-20 8 -16 26 23 add
-20 8 -15 17 16 add
-20 8 -15 26 24 add
-20 8 -14 17 17 add
-20 8 -14 18 17 add
-20 8 -20 8 0 add
-20 8 -24 13 11 add
-20 8 -24 17 15 add
-20 8 -24 18 16 add
-20 8 -24 19 17 add
-20 8 -24 23 21 add
-20 8 -23 17 14 add
-20 8 -23 25 22 add
-20 8 -23 26 23 add
-20 8 -22 8 6 add
-20 8 -22 9 4 add
-20 8 -22 10 5 add
-20 8 -22 16 12 add
-20 8 -22 17 13 add
-20 8 -21 11 5 add
-20 8 -21 22 17 add
-20 8 -20 11 4 add
-20 8 -20 22 16 add
-20 8 -19 8 2 add
-20 8 -19 13 7 add
-20 8 -19 14 9 add
-20 8 -19 15 10 add
-20 8 -19 25 20 add
-20 8 -18 8 4 add
-20 8 -18 9 4 add
-20 8 -18 10 5 add
-20 8 -18 11 6 add
-20 8 -18 12 7 add
-20 8 -18 13 9 add
-20 8 -18 14 11 add
-20 8 -18 15 12 add
-20 8 -18 16 12 add
-20 8 -17 8 6 add
-20 8 -17 9 6 add
-20 8 -17 10 7 add
-20 8 -17 11 8 add
-20 8 -17 12 9 add
-20 8 -17 13 11 add
-20 8 -17 14 13 add
-20 8 -17 15 14 add
-20 8 -17 16 14 add
-20 8 -16 8 8 add
-20 8 -16 9 8 add
-20 8 -16 10 9 add
-20 8 -16 11 10 add
-20 8 -16 12 11 add
-20 8 -16 13 13 add
-20 8 -16 14 15 add
-20 8 -16 15 16 add
-20 8 -16 16 16 add
-20 8 -16 17 15 add
-20 8 -16 20 18 add
-20 8 -15 8 10 add
-20 8 -15 9 10 add
-20 8 -15 10 11 add
-20 8 -15 11 12 add
-20 8 -15 12 13 add
-20 8 -15 13 15 add
-20 8 -15 14 17 add
-20 8 -15 15 18 add
-20 8 -15 16 18 add
-20 8 -14 22 22 add
-20 8 -14 23 23 add
-20 8 -14 24 24 add
-20 8 -13 20 21 add
-20 8 -13 21 22 add
-20 8 -13 23 25 add
-20 8 -13 24 26 add
-20 8 -13 26 27 add
-20 8 -12 21 24 add
-20 8 -12 22 25 add
-20 8 -12 23 27 add
-20 8 -13 25 25 add
-20 8 -14 26 25 add
-20 8 -21 26 21 add
-20 8 -21 23 18 add
-13 18 -24 20 13 add
-13 18 -24 21 14 add
-13 18 -24 22 15 add
-13 18 -23 18 10 add
-13 18 -23 19 11 add
-13 18 -23 20 12 add
-13 18 -23 21 13 add
-13 18 -23 22 14 add
-13 18 -23 23 15 add
-13 18 -23 24 16 add
-13 18 -22 18 9 add
-13 18 -22 19 10 add
-13 18 -22 20 11 add
-13 18 -22 21 12 add
-13 18 -22 22 13 add
-13 18 -22 23 14 add
-13 18 -22 24 15 add
-13 18 -22 25 16 add
-13 18 -22 26 17 add
-13 18 -21 16 10 add
-13 18 -21 17 9 add
-13 18 -21 18 8 add
-13 18 -21 19 9 add
-13 18 -21 20 10 add
-13 18 -21 21 11 add
-13 18 -21 24 16 add
-13 18 -21 25 17 add
-13 18 -20 16 9 add
-13 18 -20 17 8 add
-13 18 -20 18 7 add
-13 18 -20 19 8 add
-13 18 -20 20 9 add
-13 18 -20 21 10 add
-13 18 -19 16 8 add
-13 18 -19 17 7 add
-13 18 -19 18 6 add
-13 18 -19 19 7 add
-13 18 -19 20 8 add
-13 18 -19 21 9 add
-13 18 -19 22 10 add
-13 18 -19 23 11 add
-13 18 -19 24 12 add
-13 18 -18 17 6 add
-13 18 -18 18 5 add
-13 18 -18 19 6 add
-13 18 -18 20 7 add
-13 18 -18 21 8 add
-13 18 -18 22 9 add
-13 18 -18 23 10 add
-13 18 -18 24 11 add
-13 18 -18 25 12 add
-13 18 -17 17 5 add
-13 18 -17 18 4 add
-13 18 -17 19 5 add
-13 18 -17 20 6 add
-13 18 -17 21 7 add
-13 18 -17 22 8 add
-13 18 -17 23 9 add
-13 18 -17 24 10 add
-13 18 -17 25 11 add
-13 18 -16 18 3 add
-13 18 -16 19 4 add
-13 18 -16 21 7 add
-13 18 -16 22 8 add
-13 18 -16 23 9 add
-13 18 -16 24 10 add
-13 18 -16 25 11 add
-13 18 -15 18 2 add
-13 18 -15 19 3 add
-13 18 -15 20 4 add
-13 18 -15 21 5 add
-13 18 -15 22 6 add
-13 18 -15 23 7 add
-13 18 -15 24 8 add
-13 18 -15 25 9 add
-13 18 -14 19 2 add
-13 18 -14 20 3 add
-13 18 -14 21 4 add
-13 18 -14 25 10 add
-13 18 -13 22 7 add
-13 18 -23 16 13 add
-13 18 -22 13 17 add
-13 18 -22 14 16 add
-13 18 -22 15 12 add
-13 18 -21 13 15 add
-13 18 -21 14 12 add
-13 18 -21 15 11 add
-13 18 -20 13 14 add
-13 18 -20 14 11 add
-13 18 -20 15 10 add
-13 18 -20 23 12 add
-13 18 -20 24 13 add
-13 18 -20 25 14 add
-13 18 -20 26 15 add
-13 18 -19 26 14 add
-13 18 -18 26 13 add
-13 18 -17 26 12 add
-13 18 -16 26 11 add
-13 18 -15 17 3 add
-13 18 -15 26 10 add
-13 18 -14 17 2 add
-13 18 -14 18 1 add
-13 18 -13 18 0 add
-13 18 -24 13 17 add
-13 18 -24 17 14 add
-13 18 -24 18 12 add
-13 18 -24 19 13 add
-13 18 -24 23 17 add
-13 18 -23 17 12 add
-13 18 -23 25 18 add
-13 18 -23 26 19 add
-13 18 -22 8 22 add
-13 18 -22 9 20 add
-13 18 -22 10 18 add
-13 18 -22 16 12 add
-13 18 -22 17 11 add
